Bar Name,Brand Name,Fold,Model,MAE,RMSE,WAPE
Brown's Bar,Barefoot,3,Croston,89.24240136986691,145.8737163856309,1.681587353321069
Brown's Bar,Barefoot,3,SBA,87.43379796804018,145.9578535679425,1.6475079856550146
Brown's Bar,Barefoot,4,Mean,106.63387665647299,170.84213731290248,1.2892760905568523
Brown's Bar,Barefoot,4,Intermittent Mean,106.63387665647299,170.84213731290245,1.2892760905568523
Brown's Bar,Barefoot,4,MA-7,82.70833333333333,187.18780395634752,1.0
Brown's Bar,Barefoot,4,MA-14,82.70833333333333,187.18780395634752,1.0
Brown's Bar,Barefoot,4,MA-30,107.47448888888884,170.51984222143244,1.2994396641477743
Brown's Bar,Barefoot,4,Croston,107.43369525067709,170.5350575117018,1.29894644131801
Brown's Bar,Barefoot,4,SBA,106.19742715480997,171.01671771501907,1.2839991192521105
Brown's Bar,Budweiser,1,Mean,61.946190684133924,71.77552251085885,3.8165356838231728
Brown's Bar,Budweiser,1,Intermittent Mean,61.94619068413393,71.77552251085886,3.8165356838231737
Brown's Bar,Budweiser,1,MA-7,16.231,63.887855001296344,1.0
Brown's Bar,Budweiser,1,MA-14,25.382999999999992,62.05137304416936,1.563859281621588
Brown's Bar,Budweiser,1,MA-30,60.5898888888889,70.99209999085188,3.7329732541980714
Brown's Bar,Budweiser,1,Croston,74.13851751952966,79.856696314843,4.567711017160351
Brown's Bar,Budweiser,1,SBA,71.24314164355313,77.78341710248652,4.3893254663023304
Brown's Bar,Budweiser,2,Mean,88.22089575289577,138.5860185540511,1.6759076459181577
Brown's Bar,Budweiser,2,Intermittent Mean,88.22089575289577,138.5860185540511,1.6759076459181577
Brown's Bar,Budweiser,2,MA-7,52.64066666666667,148.1895138665351,1.0
Brown's Bar,Budweiser,2,MA-14,63.08071428571429,143.74970517035723,1.1983266603585496
Brown's Bar,Budweiser,2,MA-30,64.54339999999999,143.22973175869134,1.226112891174124
Brown's Bar,Budweiser,2,Croston,88.38943433045458,138.5793729204727,1.6791093260683359
Brown's Bar,Budweiser,2,SBA,86.60199594726518,138.6692400419755,1.6451538597649191
Brown's Bar,Budweiser,3,Mean,62.15630795847749,94.46668163141842,3.773223332633855
Brown's Bar,Budweiser,3,Intermittent Mean,62.15630795847748,94.46668163141842,3.773223332633854
Brown's Bar,Budweiser,3,MA-7,16.473,90.22633689782602,1.0
Brown's Bar,Budweiser,3,MA-14,37.17033333333334,88.8929304907004,2.2564398308342946
Brown's Bar,Budweiser,3,MA-30,65.60428888888889,95.79943764506714,3.9825343828621915
Brown's Bar,Budweiser,3,Croston,64.90222322341859,95.51799037002692,3.9399152081235105
Brown's Bar,Budweiser,3,SBA,62.48076206224767,94.58674432776515,3.7929194477173356
Brown's Bar,Budweiser,4,Mean,96.09515256008356,164.42719716368327,1.401628059647561
Brown's Bar,Budweiser,4,Intermittent Mean,96.09515256008356,164.42719716368327,1.401628059647561
Brown's Bar,Budweiser,4,MA-7,68.55966666666667,176.7001119128112,1.0
Brown's Bar,Budweiser,4,MA-14,68.55966666666667,176.7001119128112,1.0
Brown's Bar,Budweiser,4,MA-30,78.44346666666665,170.98398317093918,1.144163478041025
Brown's Bar,Budweiser,4,Croston,94.05387628243712,164.93062469235713,1.3718543402452916
Brown's Bar,Budweiser,4,SBA,92.77916580164856,165.27974460252912,1.3532616232330266
Brown's Bar,Captain Morgan,1,Mean,104.03990804597697,160.96367612831253,1.5062748193305
Brown's Bar,Captain Morgan,1,Intermittent Mean,104.03990804597697,160.96367612831253,1.5062748193305
Brown's Bar,Captain Morgan,1,MA-7,69.071,174.36731971138784,1.0
Brown's Bar,Captain Morgan,1,MA-14,69.071,174.36731971138784,1.0
Brown's Bar,Captain Morgan,1,MA-30,89.47922222222223,164.6579126070506,1.2954673049792564
Brown's Bar,Captain Morgan,1,Croston,106.46677938225669,160.6286719745644,1.541410713356643
Brown's Bar,Captain Morgan,1,SBA,104.59699041314384,160.879554699262,1.5143401776888106
Brown's Bar,Captain Morgan,2,Mean,89.37768702290077,126.97339478351577,1.5745487813209214
Brown's Bar,Captain Morgan,2,Intermittent Mean,89.37768702290077,126.97339478351577,1.5745487813209214
Brown's Bar,Captain Morgan,2,MA-7,136.0801904761905,146.7227346109003,2.397297415196084
Brown's Bar,Captain Morgan,2,MA-14,112.16800000000005,131.84118094636946,1.9760411528433524
Brown's Bar,Captain Morgan,2,MA-30,98.20659999999998,127.5457073614527,1.7300859699809736
Brown's Bar,Captain Morgan,2,Croston,86.48711967502044,127.1560167420777,1.5236262362592565
Brown's Bar,Captain Morgan,2,SBA,85.00096369126943,127.32078252866967,1.4974449244462942
Brown's Bar,Captain Morgan,3,Mean,61.774625570776244,72.85203625034464,5.7138766945898976
Brown's Bar,Captain Morgan,3,Intermittent Mean,61.77462557077624,72.85203625034463,5.713876694589897
Brown's Bar,Captain Morgan,3,MA-7,153.4966666666666,153.53291881724977,14.19775544182031
Brown's Bar,Captain Morgan,3,MA-14,111.72133333333336,113.39410258378656,10.333723870012953
Brown's Bar,Captain Morgan,3,MA-30,63.79106666666664,74.17081972492055,5.9003884812234055
Brown's Bar,Captain Morgan,3,Croston,61.87188079478474,72.91472083570201,5.722872368019801
Brown's Bar,Captain Morgan,3,SBA,59.31885342171215,71.30141399511815,5.48672874961881
Brown's Bar,Captain Morgan,4,Mean,84.27843892339546,122.77551490885786,1.5617433537594978
Brown's Bar,Captain Morgan,4,Intermittent Mean,84.27843892339546,122.77551490885786,1.5617433537594978
Brown's Bar,Captain Morgan,4,MA-7,53.96433333333333,134.06765852857032,1.0
Brown's Bar,Captain Morgan,4,MA-14,53.96433333333333,134.06765852857032,1.0
Brown's Bar,Captain Morgan,4,MA-30,60.45113333333333,130.09292525046175,1.1202053207983051
Brown's Bar,Captain Morgan,4,Croston,88.47773073719978,122.77885454927528,1.6395594140055427
Brown's Bar,Captain Morgan,4,SBA,86.75206086700645,122.72918459150901,1.6075814433052655
Brown's Bar,Coors,1,Mean,67.64825608011446,125.48419731238621,1.4953305597620332
Brown's Bar,Coors,1,Intermittent Mean,67.64825608011446,125.48419731238621,1.4953305597620332
Brown's Bar,Coors,1,MA-7,45.23966666666667,132.57954378409966,1.0
Brown's Bar,Coors,1,MA-14,45.23966666666667,132.57954378409966,1.0
Brown's Bar,Coors,1,MA-30,49.83595555555554,130.5738288244964,1.1015986462224643
Brown's Bar,Coors,1,Croston,73.21984425793087,124.82348937973057,1.6184877045497876
Brown's Bar,Coors,1,SBA,71.82083537836765,124.94628916457839,1.5875633193222976
Brown's Bar,Coors,2,Mean,55.496581749049405,93.52939271502072,1.8678799686664669
Brown's Bar,Coors,2,Intermittent Mean,55.49658174904942,93.52939271502072,1.8678799686664673
Brown's Bar,Coors,2,MA-7,85.88585714285715,101.89335267183765,2.8907090687912604
Brown's Bar,Coors,2,MA-14,71.55385714285714,96.18636212801567,2.408328805589079
Brown's Bar,Coors,2,MA-30,65.90273333333333,94.776217819193,2.218125722235311
Brown's Bar,Coors,2,Croston,57.50528227119606,93.63071888360129,1.9354879428897058
Brown's Bar,Coors,2,SBA,56.115568157636254,93.55344510465225,1.8887135457452204
Brown's Bar,Coors,3,Mean,114.53098065984072,232.88873736391858,1.2012059221770457
Brown's Bar,Coors,3,Intermittent Mean,114.53098065984072,232.88873736391858,1.2012059221770457
Brown's Bar,Coors,3,MA-7,121.89066666666662,229.85417620743814,1.2783946301216607
Brown's Bar,Coors,3,MA-14,125.74438095238098,228.5119116715414,1.3188125536887951
Brown's Bar,Coors,3,MA-30,113.17326666666662,233.51464982094805,1.186966158579219
Brown's Bar,Coors,3,Croston,115.36443204567944,232.5145867011123,1.209947196675424
Brown's Bar,Coors,3,SBA,114.36354377672882,232.9648292887573,1.199449836841653
Brown's Bar,Coors,4,Mean,87.77290918472652,192.17349908134864,1.4626624203823846
Brown's Bar,Coors,4,Intermittent Mean,87.77290918472652,192.1734990813486,1.4626624203823846
Brown's Bar,Coors,4,MA-7,60.009,200.10284891358577,1.0
Brown's Bar,Coors,4,MA-14,100.58852380952382,190.95001875281574,1.6762239632309124
Brown's Bar,Coors,4,MA-30,129.9298888888889,194.13608821591566,2.165173372142327
Brown's Bar,Coors,4,Croston,101.29481219469258,190.92887520766317,1.6879936708609138
Brown's Bar,Coors,4,SBA,99.23052158495794,191.00431168634933,1.6535939873178682
Brown's Bar,Grey Goose,1,Mean,111.56078600823047,150.24247296754487,1.7932838490105685
Brown's Bar,Grey Goose,1,Intermittent Mean,111.56078600823047,150.24247296754487,1.7932838490105685
Brown's Bar,Grey Goose,1,MA-7,66.71795238095237,159.7115503937761,1.0724577221515028
Brown's Bar,Grey Goose,1,MA-14,91.18033333333332,150.9468807837159,1.465678263525352
Brown's Bar,Grey Goose,1,MA-30,105.28877777777777,149.7965071143739,1.692464453029418
Brown's Bar,Grey Goose,1,Croston,109.81036943255212,150.05881932947366,1.7651467778539278
Brown's Bar,Grey Goose,1,SBA,107.43036762759121,149.88255242523354,1.7268894389612317
Brown's Bar,Grey Goose,2,Mean,103.38755433455432,136.60676476959375,1.6004347958640806
Brown's Bar,Grey Goose,2,Intermittent Mean,103.38755433455432,136.60676476959375,1.6004347958640806
Brown's Bar,Grey Goose,2,MA-7,101.18938095238097,136.42359893880152,1.5664071685464984
Brown's Bar,Grey Goose,2,MA-14,101.43280952380955,136.43776465348384,1.5701754321303445
Brown's Bar,Grey Goose,2,MA-30,97.77851111111113,136.38569882383808,1.5136070533559685
Brown's Bar,Grey Goose,2,Croston,101.4947894669231,136.44161505580487,1.571134878924913
Brown's Bar,Grey Goose,2,SBA,99.6500333269103,136.36936538893585,1.542578134978668
Brown's Bar,Grey Goose,3,Mean,185.22935313531346,282.6679082072409,1.1155034816941491
Brown's Bar,Grey Goose,3,Intermittent Mean,185.22935313531346,282.6679082072409,1.1155034816941491
Brown's Bar,Grey Goose,3,MA-7,166.05,314.02830533780445,1.0
Brown's Bar,Grey Goose,3,MA-14,185.79914285714284,281.96358908222396,1.1189349163332902
Brown's Bar,Grey Goose,3,MA-30,183.27657777777782,285.1900141778772,1.1037433169393425
Brown's Bar,Grey Goose,3,Croston,186.44095057708185,281.1875806709957,1.1228000636981743
Brown's Bar,Grey Goose,3,SBA,185.42140304822777,282.42890480693836,1.1166600605132657
Brown's Bar,Grey Goose,4,Mean,95.60384984984982,124.81820700834288,2.6091329580767924
Brown's Bar,Grey Goose,4,Intermittent Mean,95.60384984984982,124.81820700834288,2.6091329580767924
Brown's Bar,Grey Goose,4,MA-7,133.1348571428571,146.711743989204,3.6333949332148108
Brown's Bar,Grey Goose,4,MA-14,211.9297142857142,214.26807337068763,5.783792213463081
Brown's Bar,Grey Goose,4,MA-30,168.45400000000006,174.38759111052983,4.597292724196279
Brown's Bar,Grey Goose,4,Croston,124.20489683503295,140.7250309688825,3.389686611948937
Brown's Bar,Grey Goose,4,SBA,119.22185199328126,137.6067030956731,3.253693902987863
Brown's Bar,Heineken,1,Mean,89.56300546448084,129.2616885624525,1.770661414830423
Brown's Bar,Heineken,1,Intermittent Mean,89.56300546448084,129.2616885624525,1.770661414830423
Brown's Bar,Heineken,1,MA-7,102.06928571428574,131.74420841211978,2.0179106866312377
Brown's Bar,Heineken,1,MA-14,81.22738095238098,129.10308783383644,1.6058660440682917
Brown's Bar,Heineken,1,MA-30,74.79077777777776,129.80717416443343,1.4786143420431204
Brown's Bar,Heineken,1,Croston,83.06740191828807,129.03395090425826,1.6422432749340288
Brown's Bar,Heineken,1,SBA,81.44311515570705,129.09193002956349,1.6101311111873282
Brown's Bar,Heineken,2,Mean,87.83494160583946,126.23538611042628,1.926669626573065
Brown's Bar,Heineken,2,Intermittent Mean,87.83494160583946,126.23538611042626,1.926669626573065
Brown's Bar,Heineken,2,MA-7,89.4276666666667,126.46065937674058,1.961606235422288
Brown's Bar,Heineken,2,MA-14,77.50157142857145,125.67898185862427,1.7000059538171808
Brown's Bar,Heineken,2,MA-30,82.6822222222222,125.76104567569583,1.8136441295536685
Brown's Bar,Heineken,2,Croston,80.31036704296827,125.67420408991272,1.7616172112344703
Brown's Bar,Heineken,2,SBA,78.57429869081987,125.66337902324726,1.723536350672747
Brown's Bar,Heineken,3,Mean,84.69860526315787,124.1141409020556,2.1409621916321093
Brown's Bar,Heineken,3,Intermittent Mean,84.69860526315787,124.1141409020556,2.1409621916321093
Brown's Bar,Heineken,3,MA-7,62.024999999999984,123.49833921960247,1.5678319557139604
Brown's Bar,Heineken,3,MA-14,64.69985714285714,123.23248018584671,1.6354454423006786
Brown's Bar,Heineken,3,MA-30,76.0322,123.11118232313424,1.9218978286696495
Brown's Bar,Heineken,3,Croston,78.67682885296591,123.31725747570663,1.9887472220865479
Brown's Bar,Heineken,3,SBA,76.72103741031758,123.15634532699231,1.9393098609822192
Brown's Bar,Heineken,4,Mean,83.8697025948104,137.09188775650526,2.099699641865888
Brown's Bar,Heineken,4,Intermittent Mean,83.86970259481038,137.09188775650526,2.0996996418658873
Brown's Bar,Heineken,4,MA-7,78.93795238095238,136.55655894021288,1.9762320029279332
Brown's Bar,Heineken,4,MA-14,77.01280952380954,136.42263537011198,1.9280355548349646
Brown's Bar,Heineken,4,MA-30,71.59246666666667,136.27330798925124,1.7923358730211714
Brown's Bar,Heineken,4,Croston,77.25609273037507,136.4372238416329,1.9341262126755618
Brown's Bar,Heineken,4,SBA,75.39047142718968,136.34265604912719,1.8874199020417843
Brown's Bar,Jack Daniels,1,Mean,82.73673758865246,92.41363256918626,3.2342621281918764
Brown's Bar,Jack Daniels,1,Intermittent Mean,82.73673758865246,92.41363256918626,3.2342621281918764
Brown's Bar,Jack Daniels,1,MA-7,80.23733333333338,90.9036055390544,3.1365579068070484
Brown's Bar,Jack Daniels,1,MA-14,93.22476190476193,99.57249110111505,3.644249527185002
Brown's Bar,Jack Daniels,1,MA-30,67.83600000000001,84.72736299776805,2.651777337642031
Brown's Bar,Jack Daniels,1,Croston,64.55959330478112,83.50090123143646,2.523699310882197
Brown's Bar,Jack Daniels,1,SBA,62.61068030620876,82.85881610322737,2.4475143453380883
Brown's Bar,Jack Daniels,2,Mean,66.25222641509433,66.25222641509433,
Brown's Bar,Jack Daniels,2,Intermittent Mean,66.25222641509434,66.25222641509434,
Brown's Bar,Jack Daniels,2,MA-7,0.0,0.0,
Brown's Bar,Jack Daniels,2,MA-14,11.92928571428571,11.929285714285713,
Brown's Bar,Jack Daniels,2,MA-30,25.58133333333333,25.581333333333333,
Brown's Bar,Jack Daniels,2,Croston,42.3895616881078,42.38956168810781,
Brown's Bar,Jack Daniels,2,SBA,40.270083603702425,40.27008360370241,
Brown's Bar,Jack Daniels,3,Mean,73.35539774011299,113.17110961105377,3.3721968344648094
Brown's Bar,Jack Daniels,3,Intermittent Mean,73.35539774011299,113.17110961105377,3.3721968344648094
Brown's Bar,Jack Daniels,3,MA-7,21.752999999999997,108.8804214570584,1.0
Brown's Bar,Jack Daniels,3,MA-14,21.752999999999997,108.8804214570584,1.0
Brown's Bar,Jack Daniels,3,MA-30,21.752999999999997,108.8804214570584,1.0
Brown's Bar,Jack Daniels,3,Croston,58.49062012969342,108.66287703707161,2.6888530377278275
Brown's Bar,Jack Daniels,3,SBA,56.65373912320876,108.28035626489769,2.6044103858414362
Brown's Bar,Jack Daniels,4,Mean,70.52281333333333,99.2510037622315,3.21078779232999
Brown's Bar,Jack Daniels,4,Intermittent Mean,70.52281333333332,99.2510037622315,3.210787792329989
Brown's Bar,Jack Daniels,4,MA-7,102.76119047619049,117.34030512054377,4.678548122388896
Brown's Bar,Jack Daniels,4,MA-14,62.36276190476191,96.42584779627965,2.839274061194448
Brown's Bar,Jack Daniels,4,MA-30,40.81693333333333,93.22233555502315,1.8583278952240756
Brown's Bar,Jack Daniels,4,Croston,43.87081069629037,93.28092510418277,1.9973659127505368
Brown's Bar,Jack Daniels,4,SBA,42.77548682814253,93.24460136995599,1.9474976171130105
Brown's Bar,Jameson,1,Mean,98.54585298398837,130.90707067812704,1.5213562791816035
Brown's Bar,Jameson,1,Intermittent Mean,98.54585298398837,130.90707067812704,1.5213562791816035
Brown's Bar,Jameson,1,MA-7,87.29157142857144,132.82822597211015,1.3476120637371123
Brown's Bar,Jameson,1,MA-14,100.7864285714286,130.92779695274018,1.5559464078954628
Brown's Bar,Jameson,1,MA-30,113.23153333333337,133.47195850065285,1.748074617264892
Brown's Bar,Jameson,1,Croston,109.9423432562352,132.40507288269225,1.6972959205902771
Brown's Bar,Jameson,1,SBA,107.68397609342337,131.8346939911568,1.6624311245607621
Brown's Bar,Jameson,2,Mean,96.322305019305,137.24922264636038,1.6541981661939065
Brown's Bar,Jameson,2,Intermittent Mean,96.322305019305,137.24922264636038,1.6541981661939065
Brown's Bar,Jameson,2,MA-7,58.22900000000001,148.99764972419308,1.0
Brown's Bar,Jameson,2,MA-14,92.55199999999999,137.15222112067065,1.5894485565611634
Brown's Bar,Jameson,2,MA-30,97.09400000000002,137.30452759590028,1.6674509265142798
Brown's Bar,Jameson,2,Croston,105.4687617468095,138.67261656094666,1.8112755112883525
Brown's Bar,Jameson,2,SBA,103.106773659469,138.1454243233262,1.7707117357239346
Brown's Bar,Jameson,3,Mean,127.43336908881199,185.41470394446046,1.4211741403123235
Brown's Bar,Jameson,3,Intermittent Mean,127.433369088812,185.41470394446046,1.4211741403123235
Brown's Bar,Jameson,3,MA-7,167.97280952380953,187.96908107361662,1.8732818168251972
Brown's Bar,Jameson,3,MA-14,128.8202380952381,185.0956755502812,1.4366409084125986
Brown's Bar,Jameson,3,MA-30,124.60506666666664,186.15258714201818,1.3896320858875175
Brown's Bar,Jameson,3,Croston,127.55524867242008,185.38553431014768,1.42253337701535
Brown's Bar,Jameson,3,SBA,125.66086957213244,185.86349477896727,1.401406708164583
Brown's Bar,Jameson,4,Mean,132.66394357366772,213.8342339911232,1.3571203589998129
Brown's Bar,Jameson,4,Intermittent Mean,132.66394357366772,213.8342339911232,1.3571203589998129
Brown's Bar,Jameson,4,MA-7,170.78942857142857,214.9827497623336,1.7471349363855042
Brown's Bar,Jameson,4,MA-14,169.13,214.43741724179884,1.730159379667328
Brown's Bar,Jameson,4,MA-30,145.5767555555556,211.53561620708487,1.4892153319102603
Brown's Bar,Jameson,4,Croston,138.94423036544788,212.37488946691778,1.4213661882424034
Brown's Bar,Jameson,4,SBA,136.8847188471755,212.78275969156235,1.4002978788302831
Brown's Bar,Jim Beam,1,Mean,104.40342076502735,143.20260998649402,1.5152524723402048
Brown's Bar,Jim Beam,1,Intermittent Mean,104.40342076502733,143.20260998649402,1.5152524723402045
Brown's Bar,Jim Beam,1,MA-7,68.90166666666667,158.6181385067084,1.0
Brown's Bar,Jim Beam,1,MA-14,84.21066666666664,149.31402157310387,1.2221862073970147
Brown's Bar,Jim Beam,1,MA-30,106.7302666666667,142.991410615774,1.5490230037976829
Brown's Bar,Jim Beam,1,Croston,106.57201166180904,143.0024515909186,1.5467261797509837
Brown's Bar,Jim Beam,1,SBA,104.68849441205185,143.17110527882684,1.5193898707634337
Brown's Bar,Jim Beam,2,Mean,113.63074452554747,164.17235061982376,1.3941510313298207
Brown's Bar,Jim Beam,2,Intermittent Mean,113.63074452554747,164.17235061982376,1.3941510313298207
Brown's Bar,Jim Beam,2,MA-7,115.2424761904762,163.80823023852483,1.4139255859388695
Brown's Bar,Jim Beam,2,MA-14,117.90800000000003,163.32700686557217,1.4466292594349657
Brown's Bar,Jim Beam,2,MA-30,118.2528888888889,163.27581649364572,1.4508607480355753
Brown's Bar,Jim Beam,2,Croston,115.51027434243694,163.75305432598907,1.4172112378221091
Brown's Bar,Jim Beam,2,SBA,113.81002729198171,164.12913678178674,1.3963506759310031
Brown's Bar,Jim Beam,3,Mean,148.78322807017548,239.8954037168951,1.2877390886445377
Brown's Bar,Jim Beam,3,Intermittent Mean,148.78322807017548,239.8954037168951,1.2877390886445377
Brown's Bar,Jim Beam,3,MA-7,167.31357142857138,234.64842925137185,1.4481217324285278
Brown's Bar,Jim Beam,3,MA-14,148.99242857142855,239.80871507336022,1.2895497474554927
Brown's Bar,Jim Beam,3,MA-30,159.00784444444446,236.3839411414311,1.376234534954729
Brown's Bar,Jim Beam,3,Croston,155.06533945185583,237.56087530470322,1.342111617661
Brown's Bar,Jim Beam,3,SBA,153.08898914592973,238.2350026651557,1.3250060367779501
Brown's Bar,Jim Beam,4,Mean,90.13666267465065,114.45685711612141,1.9856223052924866
Brown's Bar,Jim Beam,4,Intermittent Mean,90.13666267465065,114.45685711612141,1.9856223052924866
Brown's Bar,Jim Beam,4,MA-7,75.16038095238096,112.37990503789602,1.655709502270038
Brown's Bar,Jim Beam,4,MA-14,86.38180952380954,113.522893401395,1.902906571781036
Brown's Bar,Jim Beam,4,MA-30,122.42022222222224,132.47196069986535,2.696797470089487
Brown's Bar,Jim Beam,4,Croston,106.19219021696952,121.35268711481926,2.339309835596756
Brown's Bar,Jim Beam,4,SBA,103.15231403945437,119.70619377364181,2.272344343816918
Brown's Bar,Malibu,1,Mean,53.44949579831931,53.44949579831931,
Brown's Bar,Malibu,1,Intermittent Mean,53.449495798319305,53.44949579831931,
Brown's Bar,Malibu,1,MA-7,85.84000000000002,85.84,
Brown's Bar,Malibu,1,MA-14,66.18142857142857,66.18142857142855,
Brown's Bar,Malibu,1,MA-30,73.05166666666669,73.05166666666668,
Brown's Bar,Malibu,1,Croston,56.728634053031165,56.72863405303119,
Brown's Bar,Malibu,1,SBA,53.89220235037962,53.89220235037962,
Brown's Bar,Malibu,2,Mean,89.03431840796023,146.63177683282933,1.6419220616551862
Brown's Bar,Malibu,2,Intermittent Mean,89.03431840796016,146.63177683282933,1.6419220616551848
Brown's Bar,Malibu,2,MA-7,54.22566666666666,156.1909486814137,1.0
Brown's Bar,Malibu,2,MA-14,54.22566666666666,156.1909486814137,1.0
Brown's Bar,Malibu,2,MA-30,54.22566666666666,156.1909486814137,1.0
Brown's Bar,Malibu,2,Croston,95.82666497222289,146.4972845150816,1.7671827911546727
Brown's Bar,Malibu,2,SBA,93.74661505694505,146.4762804108767,1.7288236515969386
Brown's Bar,Malibu,3,Mean,65.80632885906041,94.67607157093427,2.157678877515752
Brown's Bar,Malibu,3,Intermittent Mean,65.8063288590604,94.67607157093427,2.1576788775157514
Brown's Bar,Malibu,3,MA-7,115.2927619047619,125.94072271277057,3.780255811339137
Brown's Bar,Malibu,3,MA-14,72.81357142857141,96.91300536254853,2.38743457949762
Brown's Bar,Malibu,3,MA-30,70.26415555555556,95.99516665205365,2.303843519570983
Brown's Bar,Malibu,3,Croston,61.205851377481764,93.70958764470177,2.0068369560685198
Brown's Bar,Malibu,3,SBA,59.67049214194101,93.47855487950088,1.9564951082650937
Brown's Bar,Malibu,4,Mean,141.9882174796748,214.28565740505152,1.12263765955171
Brown's Bar,Malibu,4,Intermittent Mean,141.9882174796748,214.28565740505152,1.12263765955171
Brown's Bar,Malibu,4,MA-7,148.15066666666664,208.09659965186043,1.171361403360813
Brown's Bar,Malibu,4,MA-14,148.26209523809524,207.9981199830003,1.1722424194962096
Brown's Bar,Malibu,4,MA-30,136.64355555555557,220.7693262691476,1.080379795764898
Brown's Bar,Malibu,4,Croston,139.24399884996345,217.49122669303915,1.1009403438557905
Brown's Bar,Malibu,4,SBA,138.60566557413196,218.27464369972225,1.0958933266630013
Brown's Bar,Miller,1,Mean,104.27095173453995,183.07597626111405,1.352756886553941
Brown's Bar,Miller,1,Intermittent Mean,104.27095173453995,183.07597626111408,1.352756886553941
Brown's Bar,Miller,1,MA-7,77.08033333333333,195.2969712600104,1.0
Brown's Bar,Miller,1,MA-14,99.94128571428571,184.4733573372559,1.2965860601833463
Brown's Bar,Miller,1,MA-30,108.53255555555553,181.91662595968396,1.4080447094877926
Brown's Bar,Miller,1,Croston,116.06456192968484,180.40409545462856,1.5057610276250948
Brown's Bar,Miller,1,SBA,114.11535049986733,180.72901177151704,1.4804729762438409
Brown's Bar,Miller,2,Mean,103.32215537848609,161.52404855173427,1.2559775444824541
Brown's Bar,Miller,2,Intermittent Mean,103.32215537848607,161.52404855173427,1.255977544482454
Brown's Bar,Miller,2,MA-7,120.11833333333333,157.2002739298041,1.4601508146503346
Brown's Bar,Miller,2,MA-14,110.52766666666666,158.68679486509842,1.3435672810817163
Brown's Bar,Miller,2,MA-30,118.23515555555555,157.2815330987363,1.437259025445076
Brown's Bar,Miller,2,Croston,109.30235893428103,159.0671142039003,1.3286725182758146
Brown's Bar,Miller,2,SBA,107.95045765423362,159.53582305290212,1.3122388923620236
Brown's Bar,Miller,3,Mean,97.4493214709371,167.54526618605,1.5858139017358708
Brown's Bar,Miller,3,Intermittent Mean,97.44932147093711,167.54526618605,1.585813901735871
Brown's Bar,Miller,3,MA-7,90.79866666666666,168.45735585007856,1.4775863565353236
Brown's Bar,Miller,3,MA-14,157.40576190476185,180.92699442651136,2.5614980348153833
Brown's Bar,Miller,3,MA-30,121.77784444444448,168.3799750158353,1.9817172221257886
Brown's Bar,Miller,3,Croston,110.23092530215439,167.1654586050244,1.793811707529417
Brown's Bar,Miller,3,SBA,107.79191237037998,167.09770083713553,1.7541211221529458
Brown's Bar,Miller,4,Mean,61.63300750267953,71.91128218327142,2.1924092025711275
Brown's Bar,Miller,4,Intermittent Mean,61.63300750267953,71.91128218327142,2.1924092025711275
Brown's Bar,Miller,4,MA-7,28.112,73.9596499450883,1.0
Brown's Bar,Miller,4,MA-14,28.112,73.9596499450883,1.0
Brown's Bar,Miller,4,MA-30,69.0791111111111,76.10001295079465,2.4572819831783974
Brown's Bar,Miller,4,Croston,84.45375514405895,88.05730031882057,3.0041887857163827
Brown's Bar,Miller,4,SBA,81.38993405352267,85.48822781213866,2.8952025488589457
Brown's Bar,Smirnoff,1,Mean,58.234381742738606,90.18220859270001,3.6818365696146644
Brown's Bar,Smirnoff,1,Intermittent Mean,58.234381742738606,90.18220859270002,3.6818365696146644
Brown's Bar,Smirnoff,1,MA-7,15.816666666666666,86.63145117873377,1.0
Brown's Bar,Smirnoff,1,MA-14,15.816666666666666,86.63145117873377,1.0
Brown's Bar,Smirnoff,1,MA-30,75.88631111111114,98.037385533955,4.797870038637164
Brown's Bar,Smirnoff,1,Croston,81.11874343581162,100.93090216163465,5.128687677712009
Brown's Bar,Smirnoff,1,SBA,77.85363959735442,99.09802080272576,4.922253293826412
Brown's Bar,Smirnoff,2,Mean,94.21025338253384,153.54614521226327,1.425297334023891
Brown's Bar,Smirnoff,2,Intermittent Mean,94.21025338253384,153.54614521226327,1.425297334023891
Brown's Bar,Smirnoff,2,MA-7,66.09866666666667,165.44710927262122,1.0
Brown's Bar,Smirnoff,2,MA-14,88.69390476190479,155.0513669679808,1.3418410572362245
Brown's Bar,Smirnoff,2,MA-30,76.6431111111111,159.787332900814,1.1595258267102377
Brown's Bar,Smirnoff,2,Croston,96.35830100136064,153.0770519192551,1.4577949278053108
Brown's Bar,Smirnoff,2,SBA,94.84531928462594,153.40056167366362,1.4349051814150453
Brown's Bar,Smirnoff,3,Mean,99.07103100775196,159.65666179285674,1.3155154629253254
Brown's Bar,Smirnoff,3,Intermittent Mean,99.07103100775196,159.65666179285674,1.3155154629253254
Brown's Bar,Smirnoff,3,MA-7,129.1450952380952,158.74897526671245,1.7148541608836652
Brown's Bar,Smirnoff,3,MA-14,121.96528571428571,157.13799527056804,1.6195170037616116
Brown's Bar,Smirnoff,3,MA-30,110.56228888888889,156.93658735581351,1.4681022209042074
Brown's Bar,Smirnoff,3,Croston,102.25029867237257,158.61617394254597,1.3577313935666413
Brown's Bar,Smirnoff,3,SBA,100.90326707208727,159.03057365738027,1.3398448238883092
Brown's Bar,Smirnoff,4,Mean,79.31614098690835,122.96016315902101,1.660862320690769
